id,date,client_id,card_id,amount,use_chip,merchant_id,merchant_city,merchant_state,zip,mcc,errors
9118406,2011-02-05 21:53:00,847.0,5107.0,$60.15,Swipe Transaction,54309.0,Fort Gibson,OK,74434.0,5411.0,
7734660,2010-03-07 15:35:00,27.0,5383.0,$-91.00,Swipe Transaction,61195.0,Berlin,Germany,,5541.0,
8995780,2011-01-07 18:04:00,1581.0,3247.0,$1.03,Swipe Transaction,14528.0,Barnhart,MO,63012.0,5499.0,
9747195,2011-07-03 07:19:00,1626.0,4572.0,$87.86,Swipe Transaction,86410.0,Trimble,TN,38259.0,5211.0,
8637587,2010-10-14 11:39:00,976.0,4501.0,$12.18,Swipe Transaction,60887.0,Norwalk,CT,6854.0,5300.0,
9666310,2011-06-14 11:09:00,1288.0,1013.0,$34.02,Swipe Transaction,59935.0,Saint Albans,WV,25177.0,5499.0,
9249820,2011-03-08 21:50:00,1155.0,2997.0,$88.00,Swipe Transaction,22204.0,Rio Rico,AZ,85648.0,5541.0,
9251280,2011-03-09 09:34:00,1424.0,4710.0,$30.70,Swipe Transaction,35140.0,Lake Montezuma,AZ,86342.0,5310.0,
9407327,2011-04-14 17:50:00,96.0,3773.0,$-67.00,Swipe Transaction,61195.0,Yorba Linda,CA,92886.0,5541.0,
9147207,2011-02-12 16:57:00,1827.0,3959.0,$8.81,Swipe Transaction,50783.0,Vista,CA,92084.0,5411.0,
8430528,2010-08-25 13:57:00,1546.0,245.0,$-93.00,Swipe Transaction,61195.0,Rumney,NH,3266.0,5541.0,
8420954,2010-08-23 10:32:00,107.0,5349.0,$31.31,Swipe Transaction,22204.0,Alexander,AR,72002.0,5541.0,
8607346,2010-10-07 07:55:00,1568.0,3000.0,$7.25,Swipe Transaction,48919.0,Deer Park,NY,11729.0,5311.0,
9273824,2011-03-14 15:15:00,837.0,160.0,$2.48,Swipe Transaction,41760.0,Lost Creek,WV,26385.0,5310.0,
8391348,2010-08-16 09:33:00,1331.0,5027.0,$1.19,Swipe Transaction,49789.0,Hyattsville,MD,20785.0,5541.0,
7642960,2010-02-12 14:49:00,1048.0,2542.0,$13.43,Swipe Transaction,24504.0,Pasadena,TX,77505.0,4214.0,
8051171,2010-05-25 12:31:00,156.0,5438.0,$8.92,Swipe Transaction,88646.0,Fontana,CA,92335.0,5812.0,
8422239,2010-08-23 14:49:00,1618.0,5363.0,$1.31,Swipe Transaction,14528.0,Ossining,NY,10562.0,5499.0,
9379281,2011-04-08 09:36:00,1520.0,108.0,$123.15,Swipe Transaction,49944.0,San Francisco,CA,94101.0,4111.0,
8504985,2010-09-12 15:02:00,1712.0,3711.0,$19.47,Online Transaction,18563.0,ONLINE,,,4121.0,
7477641,2010-01-01 13:43:00,1475.0,1177.0,$12.66,Swipe Transaction,18215.0,Wahiawa,HI,96786.0,5719.0,
9810313,2011-07-17 16:47:00,285.0,2927.0,$120.00,Swipe Transaction,27092.0,San Jose,CA,95111.0,4829.0,
8312522,2010-07-28 09:13:00,1106.0,2183.0,$17.28,Swipe Transaction,20411.0,Glendale,CA,91205.0,5310.0,
9110345,2011-02-03 23:32:00,1079.0,5826.0,$115.98,Swipe Transaction,35451.0,Rockville Centre,NY,11570.0,5812.0,
8198172,2010-06-30 11:44:00,1256.0,236.0,$8.06,Swipe Transaction,61195.0,Stratford,CT,6614.0,5541.0,
9163287,2011-02-16 13:37:00,1080.0,2562.0,$9.24,Swipe Transaction,98374.0,Elko,GA,31025.0,5411.0,
8635777,2010-10-14 00:31:00,171.0,1239.0,$194.49,Online Transaction,73186.0,ONLINE,,,4814.0,
7841616,2010-04-03 14:05:00,490.0,5963.0,$327.34,Online Transaction,38958.0,ONLINE,,,7801.0,
7615992,2010-02-05 21:50:00,2.0,2576.0,$24.12,Swipe Transaction,75818.0,Bronx,NY,10460.0,5310.0,
9056993,2011-01-22 11:13:00,1238.0,1195.0,$124.85,Swipe Transaction,6134.0,Arlington,VA,22203.0,5300.0,
7831178,2010-03-31 19:07:00,1428.0,5116.0,$1.57,Swipe Transaction,14528.0,Lebanon,MO,65536.0,5499.0,
9363897,2011-04-04 18:01:00,1030.0,3828.0,$7.29,Swipe Transaction,35722.0,Vancouver,WA,98684.0,5912.0,
9115334,2011-02-05 07:50:00,719.0,5518.0,$160.00,Swipe Transaction,27092.0,West Harrison,IN,47060.0,4829.0,
7726202,2010-03-05 13:01:00,1503.0,5350.0,$11.55,Swipe Transaction,50522.0,Montgomery,AL,36111.0,7542.0,
8135327,2010-06-15 07:18:00,719.0,5518.0,$-77.00,Swipe Transaction,22204.0,Rockford,IL,61107.0,5541.0,
9447617,2011-04-24 09:58:00,1562.0,168.0,$80.83,Swipe Transaction,54850.0,Jay,OK,74346.0,4814.0,
8907016,2010-12-17 22:55:00,1920.0,3415.0,$24.48,Swipe Transaction,19756.0,Brainerd,MN,56401.0,7832.0,
9059837,2011-01-23 06:22:00,137.0,5442.0,$68.92,Swipe Transaction,43293.0,Afton,TN,37616.0,5499.0,
9098538,2011-02-01 09:11:00,1177.0,3030.0,$14.95,Swipe Transaction,22.0,Newark,DE,19711.0,5812.0,
8800738,2010-11-22 14:45:00,432.0,2646.0,$87.35,Online Transaction,9932.0,ONLINE,,,5311.0,
8835544,2010-11-30 22:26:00,921.0,2541.0,$68.80,Swipe Transaction,63701.0,Rush,NY,14543.0,5411.0,
7482028,2010-01-02 16:20:00,1177.0,3030.0,$3.14,Swipe Transaction,50783.0,Newark,DE,19713.0,5411.0,
8545601,2010-09-22 09:41:00,1140.0,2845.0,$10.58,Swipe Transaction,20519.0,Prairie Village,KS,66208.0,5942.0,
9637883,2011-06-07 18:54:00,623.0,2072.0,$127.71,Swipe Transaction,94625.0,Summit Argo,IL,60501.0,5661.0,
9570348,2011-05-23 06:05:00,1876.0,3315.0,$88.00,Swipe Transaction,59935.0,Wilmore,KY,40390.0,5499.0,
8985274,2011-01-05 11:28:00,126.0,5497.0,$4.58,Swipe Transaction,79664.0,Little Rock,AR,72209.0,5814.0,
8054396,2010-05-26 09:34:00,142.0,5140.0,$95.61,Swipe Transaction,12382.0,Hampton,CT,6247.0,5655.0,
9493356,2011-05-04 21:23:00,1207.0,5805.0,$17.65,Online Transaction,39021.0,ONLINE,,,4784.0,
8040221,2010-05-22 18:43:00,1735.0,3700.0,$-88.00,Swipe Transaction,59935.0,Vero Beach,FL,32967.0,5499.0,
8410998,2010-08-20 21:52:00,564.0,5887.0,$52.76,Swipe Transaction,75936.0,Auburn,ME,4210.0,5814.0,
9391270,2011-04-11 08:28:00,335.0,5131.0,$33.14,Swipe Transaction,20519.0,Palm Beach Gardens,FL,33418.0,5942.0,
7537625,2010-01-17 04:39:00,1671.0,5785.0,$11.64,Swipe Transaction,1759.0,Boynton Beach,FL,33425.0,5813.0,
8126889,2010-06-13 07:02:00,1198.0,2804.0,$38.67,Online Transaction,41122.0,ONLINE,,,4784.0,
9223927,2011-03-02 19:31:00,1888.0,1016.0,$85.00,Swipe Transaction,59935.0,Farmington,MN,55024.0,5499.0,
7666734,2010-02-18 13:34:00,814.0,2955.0,$34.02,Swipe Transaction,32175.0,Palm Bay,FL,32908.0,7538.0,
8738600,2010-11-07 17:34:00,1313.0,4183.0,$61.35,Swipe Transaction,32858.0,Pittsburgh,PA,15236.0,5311.0,
8202765,2010-07-01 12:55:00,1807.0,165.0,$39.35,Online Transaction,39021.0,ONLINE,,,4784.0,
9579989,2011-05-25 08:44:00,1294.0,2591.0,$10.55,Swipe Transaction,61195.0,Union,NJ,7083.0,5541.0,
7903593,2010-04-19 02:49:00,679.0,3741.0,$34.68,Swipe Transaction,21110.0,Jackson Center,PA,16133.0,4900.0,
9475535,2011-04-30 17:11:00,349.0,4314.0,$4.47,Swipe Transaction,86410.0,Wooster,OH,44691.0,5211.0,
8374816,2010-08-12 08:31:00,914.0,2148.0,$73.00,Swipe Transaction,59935.0,Wichita,KS,67212.0,5499.0,
7745858,2010-03-10 12:06:00,1142.0,4217.0,$203.90,Online Transaction,96529.0,ONLINE,,,4899.0,
9665092,2011-06-14 07:17:00,1899.0,5969.0,$2.91,Swipe Transaction,25887.0,Snohomish,WA,98290.0,5814.0,
9556414,2011-05-19 15:13:00,1820.0,3937.0,$15.68,Swipe Transaction,61195.0,Miami,FL,33175.0,5541.0,
8046957,2010-05-24 12:09:00,1345.0,4208.0,$7.88,Swipe Transaction,25887.0,Gonzales,LA,70737.0,5814.0,
9361677,2011-04-04 10:09:00,1459.0,3383.0,$32.93,Swipe Transaction,43293.0,Albuquerque,NM,87121.0,5499.0,
9380646,2011-04-08 14:19:00,260.0,2676.0,$59.13,Swipe Transaction,90865.0,Mission,TX,78574.0,5311.0,
9012000,2011-01-11 16:33:00,1348.0,4982.0,$3.61,Swipe Transaction,75781.0,Brooklyn,NY,11215.0,5411.0,
9297469,2011-03-20 09:33:00,509.0,4588.0,$8.84,Swipe Transaction,25717.0,Beaver,WV,25813.0,5812.0,
9498170,2011-05-06 05:57:00,1098.0,2253.0,$9.01,Swipe Transaction,61195.0,Reed City,MI,49677.0,5541.0,
8578736,2010-09-30 08:53:00,1659.0,5056.0,$26.35,Swipe Transaction,54166.0,Lowell,WI,53557.0,4121.0,
8712521,2010-11-01 13:29:00,737.0,148.0,$67.00,Swipe Transaction,59935.0,Medford,OR,97504.0,5499.0,
7481066,2010-01-02 12:28:00,1874.0,5789.0,$32.42,Swipe Transaction,59935.0,Miami,FL,33175.0,5499.0,Insufficient Balance
8616392,2010-10-09 12:06:00,53.0,3267.0,$79.95,Swipe Transaction,43293.0,Vacaville,CA,95687.0,5499.0,
9336069,2011-03-29 09:50:00,1209.0,3693.0,$77.11,Swipe Transaction,69956.0,Middletown,NY,10940.0,5310.0,
8161759,2010-06-21 13:52:00,40.0,2011.0,$80.00,Swipe Transaction,27092.0,Chillicothe,OH,45601.0,4829.0,
9380704,2011-04-08 14:31:00,909.0,4663.0,$-50.00,Swipe Transaction,56431.0,Oxford,MA,1540.0,5541.0,
8721352,2010-11-03 14:44:00,1941.0,2030.0,$-92.00,Swipe Transaction,43293.0,Cooper,TX,75432.0,5499.0,
9467339,2011-04-28 17:23:00,734.0,4990.0,$17.23,Swipe Transaction,69972.0,Buffalo,NY,14211.0,5814.0,
8256953,2010-07-14 16:56:00,1992.0,1132.0,$0.54,Swipe Transaction,14528.0,Poplar Bluff,MO,63901.0,5499.0,
7805088,2010-03-25 10:21:00,451.0,5810.0,$68.42,Swipe Transaction,18131.0,Garland,TX,75043.0,4111.0,
9864369,2011-07-30 08:29:00,480.0,3388.0,$5.00,Swipe Transaction,63140.0,Boise,ID,83703.0,5812.0,
7496861,2010-01-06 12:14:00,1910.0,5505.0,$15.77,Swipe Transaction,61195.0,Bradenton,FL,34203.0,5541.0,
7591311,2010-01-30 17:04:00,1018.0,3022.0,$71.44,Swipe Transaction,45926.0,Boca Raton,FL,33431.0,5814.0,
8116124,2010-06-10 11:25:00,1251.0,5156.0,$40.78,Swipe Transaction,94123.0,El Cajon,CA,92021.0,5310.0,
8341703,2010-08-04 09:30:00,1976.0,1171.0,$59.55,Online Transaction,39021.0,ONLINE,,,4784.0,
9569389,2011-05-22 18:39:00,104.0,4205.0,$55.93,Swipe Transaction,72681.0,Grand Prairie,TX,75050.0,5812.0,
8157439,2010-06-20 13:29:00,1788.0,2538.0,$6.97,Swipe Transaction,46284.0,Hammond,LA,70401.0,5411.0,
9239554,2011-03-06 15:02:00,658.0,199.0,$139.02,Online Transaction,73186.0,ONLINE,,,4814.0,
9676005,2011-06-16 13:34:00,1816.0,182.0,$21.30,Swipe Transaction,61195.0,Kokomo,IN,46901.0,5541.0,
9778783,2011-07-10 12:57:00,1145.0,5444.0,$14.13,Swipe Transaction,56060.0,Appleton,WI,54913.0,4121.0,
9012298,2011-01-11 18:15:00,1207.0,5805.0,$120.00,Swipe Transaction,27092.0,Clinton,OH,44216.0,4829.0,
8234500,2010-07-09 09:54:00,256.0,147.0,$19.99,Swipe Transaction,72036.0,Zebulon,NC,27597.0,4121.0,
9471254,2011-04-29 15:29:00,1296.0,67.0,$157.17,Online Transaction,17976.0,ONLINE,,,4900.0,
8518731,2010-09-15 19:04:00,1095.0,5461.0,$34.01,Swipe Transaction,89200.0,Ridgewood,NY,11385.0,7230.0,
7959635,2010-05-03 02:04:00,1492.0,5452.0,$69.23,Swipe Transaction,23083.0,Black Diamond,WA,98010.0,5411.0,
8396695,2010-08-17 12:52:00,1105.0,218.0,$122.48,Swipe Transaction,11901.0,Mission,TX,78572.0,5300.0,
9462077,2011-04-27 14:11:00,53.0,3267.0,$19.02,Online Transaction,15143.0,ONLINE,,,4784.0,
9068349,2011-01-25 07:16:00,643.0,5597.0,$5.33,Swipe Transaction,75781.0,Saint Albans,NY,11412.0,5411.0,
8843908,2010-12-02 20:23:00,1177.0,3030.0,$23.53,Online Transaction,18563.0,ONLINE,,,4121.0,
9712267,2011-06-24 21:10:00,708.0,5621.0,$124.76,Swipe Transaction,84355.0,Lakehurst,NJ,8733.0,5812.0,
8657718,2010-10-19 10:27:00,1024.0,1006.0,$87.75,Swipe Transaction,61195.0,Andover,KS,67002.0,5541.0,
8304967,2010-07-26 11:38:00,630.0,4520.0,$100.00,Swipe Transaction,27092.0,Jesup,GA,31545.0,4829.0,
7508509,2010-01-09 13:22:00,1863.0,2213.0,$19.07,Swipe Transaction,13496.0,Battle Creek,MI,49015.0,5813.0,
8215063,2010-07-04 14:50:00,1917.0,5556.0,$186.68,Swipe Transaction,64512.0,Rocky Point,NY,11778.0,5912.0,
9455423,2011-04-26 06:42:00,1956.0,2451.0,$1.71,Swipe Transaction,14528.0,Anaheim,CA,92804.0,5499.0,
8065677,2010-05-29 07:18:00,1404.0,2989.0,$34.62,Swipe Transaction,59935.0,Hawkins,TX,75765.0,5499.0,
8576980,2010-09-29 18:37:00,1444.0,5965.0,$256.57,Online Transaction,84554.0,ONLINE,,,7801.0,
9050879,2011-01-20 21:01:00,1986.0,5443.0,$5.11,Swipe Transaction,24829.0,Daly City,CA,94014.0,5300.0,
8831168,2010-11-29 21:56:00,434.0,3463.0,$18.70,Swipe Transaction,69956.0,Ankeny,IA,50021.0,5310.0,
9762657,2011-07-06 15:17:00,1910.0,4615.0,$40.65,Online Transaction,50404.0,ONLINE,,,4784.0,
9615434,2011-06-02 13:37:00,236.0,4560.0,$89.04,Swipe Transaction,60569.0,Bay City,TX,77404.0,5300.0,
9007129,2011-01-10 14:51:00,1433.0,203.0,$14.63,Swipe Transaction,83480.0,Mobile,AL,36695.0,9402.0,
8265160,2010-07-16 18:03:00,488.0,5413.0,$146.50,Swipe Transaction,60569.0,Corpus Christi,TX,78413.0,5300.0,
9181412,2011-02-20 21:21:00,385.0,1290.0,$259.00,Swipe Transaction,78644.0,Las Vegas,NV,89148.0,3775.0,
8659919,2010-10-19 18:57:00,1676.0,1148.0,$25.02,Online Transaction,9932.0,ONLINE,,,5311.0,
8586296,2010-10-02 07:40:00,1211.0,5392.0,$10.12,Swipe Transaction,83480.0,Memphis,TN,38134.0,9402.0,
8240091,2010-07-10 16:42:00,1210.0,4606.0,$0.65,Swipe Transaction,14528.0,Milton,PA,17847.0,5499.0,
8763246,2010-11-13 16:40:00,68.0,27.0,$40.00,Swipe Transaction,27092.0,Cedarburg,WI,53012.0,4829.0,
7741132,2010-03-09 09:48:00,1755.0,4126.0,$36.06,Online Transaction,39021.0,ONLINE,,,4784.0,Insufficient Balance
8515409,2010-09-15 06:36:00,1692.0,3646.0,$44.79,Online Transaction,39021.0,ONLINE,,,4784.0,
8760304,2010-11-12 23:45:00,949.0,2249.0,$67.68,Swipe Transaction,49459.0,North Brunswick,NJ,8902.0,5211.0,
7885253,2010-04-14 10:46:00,946.0,97.0,$62.03,Swipe Transaction,7187.0,Latrobe,PA,15650.0,5300.0,
8329409,2010-08-01 11:15:00,913.0,5899.0,$0.69,Swipe Transaction,50783.0,Kissimmee,FL,34744.0,5411.0,
7800869,2010-03-24 09:57:00,1662.0,4541.0,$26.89,Swipe Transaction,20519.0,Belleville,IL,62221.0,5942.0,
8892525,2010-12-14 12:53:00,361.0,5839.0,$8.93,Swipe Transaction,75936.0,Hawthorne,CA,90250.0,5814.0,
7626916,2010-02-08 14:51:00,169.0,3256.0,$23.69,Swipe Transaction,82981.0,Sumter,SC,29153.0,5912.0,
7679848,2010-02-21 21:45:00,1183.0,4727.0,$56.13,Swipe Transaction,69972.0,Clarksville,IN,47129.0,5814.0,
9188262,2011-02-22 12:44:00,1039.0,5004.0,$15.09,Swipe Transaction,50783.0,Los Angeles,CA,90033.0,5411.0,
8788772,2010-11-19 16:36:00,1098.0,4626.0,$-91.00,Swipe Transaction,30928.0,New York,NY,10040.0,5541.0,
7975449,2010-05-06 17:53:00,1719.0,3052.0,$0.56,Swipe Transaction,61195.0,Miami,FL,33179.0,5541.0,
9456059,2011-04-26 08:51:00,1283.0,4570.0,$38.68,Swipe Transaction,55931.0,Camas,WA,98607.0,7538.0,
9030209,2011-01-16 06:23:00,1150.0,1225.0,$-79.00,Swipe Transaction,61195.0,Hurst,TX,76054.0,5541.0,
8966574,2011-01-01 00:38:00,114.0,3070.0,$-96.00,Swipe Transaction,61195.0,North Hollywood,CA,91606.0,5541.0,
9413479,2011-04-16 09:06:00,1517.0,72.0,$90.00,Swipe Transaction,59935.0,Vienna,VA,22182.0,5499.0,
8851079,2010-12-04 16:40:00,1177.0,3030.0,$9.46,Swipe Transaction,60569.0,Wilmington,DE,19807.0,5300.0,
7903157,2010-04-18 20:51:00,1081.0,3427.0,$42.12,Swipe Transaction,75936.0,Aurora,CO,80013.0,5814.0,
9603861,2011-05-30 21:17:00,502.0,2018.0,$29.05,Swipe Transaction,88646.0,Freeport,PA,16229.0,5812.0,
9344101,2011-03-31 07:16:00,1730.0,277.0,$1.77,Swipe Transaction,14528.0,Jersey City,NJ,7306.0,5499.0,
8275005,2010-07-19 08:57:00,1805.0,2546.0,$8.80,Online Transaction,9932.0,ONLINE,,,5311.0,
9288970,2011-03-18 08:05:00,87.0,109.0,$57.04,Swipe Transaction,68671.0,San Benito,TX,78586.0,5541.0,
9105521,2011-02-02 19:25:00,1881.0,2554.0,$1.36,Swipe Transaction,86438.0,Dearborn,MI,48124.0,5499.0,
9717814,2011-06-26 10:44:00,1225.0,5762.0,$88.00,Swipe Transaction,43293.0,San Rafael,CA,94901.0,5499.0,
8959177,2010-12-30 08:26:00,1427.0,3946.0,$4.09,Swipe Transaction,12727.0,Charlotte,NC,28211.0,5812.0,
9733035,2011-06-29 18:13:00,1407.0,4695.0,$76.42,Swipe Transaction,3831.0,Bessemer,AL,35023.0,5411.0,
8012117,2010-05-15 21:52:00,38.0,2526.0,$27.75,Online Transaction,50404.0,ONLINE,,,4784.0,
7520877,2010-01-12 14:37:00,1393.0,3018.0,$40.09,Swipe Transaction,46236.0,David City,NE,68632.0,5411.0,
7519051,2010-01-12 08:02:00,1757.0,142.0,$1.25,Swipe Transaction,14528.0,Phoenix,AZ,85023.0,5499.0,
9762518,2011-07-06 14:49:00,1903.0,2973.0,$21.72,Online Transaction,18563.0,ONLINE,,,4121.0,
9012445,2011-01-11 19:09:00,1018.0,5970.0,$47.36,Swipe Transaction,98374.0,Palm Coast,FL,32137.0,5411.0,
7859661,2010-04-07 23:50:00,479.0,2436.0,$1.32,Swipe Transaction,14528.0,Pasadena,MD,21122.0,5499.0,
7754137,2010-03-12 14:13:00,1810.0,3339.0,$33.84,Swipe Transaction,61195.0,Romulus,MI,48174.0,5541.0,
9317408,2011-03-24 19:17:00,3.0,2157.0,$0.70,Online Transaction,88459.0,ONLINE,,,5311.0,
8993680,2011-01-07 10:42:00,932.0,188.0,$92.52,Swipe Transaction,26810.0,Cotton Valley,LA,71018.0,5541.0,
9438709,2011-04-22 07:34:00,530.0,5110.0,$-62.00,Swipe Transaction,49789.0,Bloomington,CA,92316.0,5541.0,
8783136,2010-11-18 10:53:00,1362.0,0.0,$18.32,Swipe Transaction,61195.0,Burke,VA,22015.0,5541.0,
9763947,2011-07-06 22:22:00,802.0,2291.0,$156.70,Swipe Transaction,17493.0,Lafayette,CA,94549.0,5812.0,
8874859,2010-12-10 10:22:00,1237.0,2092.0,$30.70,Online Transaction,96246.0,ONLINE,,,4784.0,
9444384,2011-04-23 12:58:00,756.0,3963.0,$118.61,Swipe Transaction,60569.0,Miamisburg,OH,45342.0,5300.0,
7619247,2010-02-06 18:05:00,509.0,3446.0,$-81.00,Swipe Transaction,61195.0,Huntington,WV,25705.0,5541.0,
9067044,2011-01-24 17:44:00,1313.0,4183.0,$63.28,Swipe Transaction,12639.0,Russellton,PA,15076.0,5300.0,
9603715,2011-05-30 20:16:00,155.0,3111.0,$40.59,Swipe Transaction,94066.0,Hattiesburg,MS,39401.0,5812.0,
9299431,2011-03-20 16:28:00,1169.0,2485.0,$28.26,Swipe Transaction,64502.0,San Antonio,TX,78204.0,4121.0,
8003029,2010-05-13 13:37:00,1594.0,3241.0,$414.50,Swipe Transaction,22792.0,Birmingham,AL,35215.0,8062.0,
7860566,2010-04-08 08:35:00,704.0,2945.0,$66.40,Swipe Transaction,45554.0,Mount Kisco,NY,10549.0,5310.0,
8799503,2010-11-22 10:29:00,1385.0,4955.0,$6.49,Swipe Transaction,46284.0,Minneapolis,MN,55419.0,5411.0,
7619301,2010-02-06 18:31:00,502.0,2018.0,$17.43,Swipe Transaction,59847.0,Cowansville,PA,16218.0,5300.0,
9207066,2011-02-26 20:30:00,1528.0,5828.0,$80.00,Swipe Transaction,27092.0,Shreveport,LA,71108.0,4829.0,
8027419,2010-05-19 14:02:00,370.0,5376.0,$88.24,Swipe Transaction,46025.0,Ontario,CA,91764.0,5912.0,
7524928,2010-01-13 14:52:00,1098.0,4626.0,$12.47,Swipe Transaction,50783.0,Ute,IA,51060.0,5411.0,
7693470,2010-02-25 09:29:00,1517.0,2131.0,$6.38,Swipe Transaction,25887.0,Vienna,VA,22182.0,5814.0,
9320252,2011-03-25 12:44:00,1903.0,2973.0,$55.69,Swipe Transaction,98760.0,Seattle,WA,98117.0,5310.0,
8961530,2010-12-30 16:04:00,810.0,4309.0,$3.69,Swipe Transaction,43293.0,Taylorsville,KY,40071.0,5499.0,
8668828,2010-10-21 22:49:00,704.0,2945.0,$12.60,Online Transaction,18563.0,ONLINE,,,4121.0,
9288113,2011-03-18 00:06:00,1684.0,2140.0,$14.77,Online Transaction,39021.0,ONLINE,,,4784.0,
8347241,2010-08-05 13:10:00,1485.0,4736.0,$18.21,Swipe Transaction,66952.0,Van Alstyne,TX,75495.0,5411.0,
9389784,2011-04-10 19:45:00,503.0,2513.0,$52.10,Online Transaction,73186.0,ONLINE,,,4814.0,
8966005,2010-12-31 19:15:00,754.0,5450.0,$58.75,Swipe Transaction,53097.0,Myrtle Beach,SC,29579.0,5812.0,
7532624,2010-01-15 15:58:00,350.0,2865.0,$48.85,Swipe Transaction,35027.0,Jessup,MD,20794.0,5912.0,
7888019,2010-04-15 06:01:00,515.0,5078.0,$5.00,Swipe Transaction,75781.0,Longview,TX,75605.0,5411.0,
7625662,2010-02-08 10:37:00,1028.0,139.0,$15.03,Swipe Transaction,81536.0,Chicago,IL,60632.0,5310.0,
8647791,2010-10-17 00:43:00,394.0,4341.0,$29.21,Online Transaction,39021.0,ONLINE,,,4784.0,
7704180,2010-02-28 06:33:00,1604.0,2207.0,$5.96,Swipe Transaction,81833.0,Batesville,MS,38606.0,5912.0,
9828227,2011-07-21 17:48:00,1314.0,1140.0,$50.29,Swipe Transaction,98648.0,New Braunfels,TX,78130.0,5814.0,
9537647,2011-05-15 11:08:00,702.0,4096.0,$2.45,Swipe Transaction,19751.0,Huntington Station,NY,11746.0,5300.0,
7797932,2010-03-23 13:48:00,1921.0,3024.0,$-85.00,Swipe Transaction,59935.0,Danielsville,GA,30633.0,5499.0,
8977542,2011-01-03 14:14:00,1817.0,2530.0,$18.01,Swipe Transaction,61195.0,Pearland,TX,77584.0,5541.0,
8852756,2010-12-05 07:30:00,1407.0,4695.0,$120.00,Swipe Transaction,27092.0,Blountsville,AL,35031.0,4829.0,
9007177,2011-01-10 15:00:00,655.0,4134.0,$32.05,Swipe Transaction,86410.0,Lorain,OH,44053.0,5211.0,
7491550,2010-01-05 07:41:00,234.0,62.0,$5.95,Swipe Transaction,40580.0,Mesquite,TX,75150.0,5921.0,
8396096,2010-08-17 11:03:00,1251.0,5156.0,$31.47,Swipe Transaction,86410.0,Escondido,CA,92026.0,5211.0,
7828063,2010-03-31 06:46:00,1492.0,2615.0,$6.08,Swipe Transaction,50783.0,Bothell,WA,98011.0,5411.0,
8798930,2010-11-22 08:35:00,1156.0,3280.0,$195.12,Online Transaction,37387.0,ONLINE,,,4899.0,
9466256,2011-04-28 13:21:00,1314.0,1081.0,$175.69,Online Transaction,37387.0,ONLINE,,,4899.0,
9471852,2011-04-29 18:00:00,1362.0,0.0,$10.85,Swipe Transaction,10062.0,Burke,VA,22015.0,4900.0,
9159020,2011-02-15 14:11:00,462.0,1259.0,$12.11,Swipe Transaction,24504.0,Bethlehem,PA,18015.0,4214.0,
7976136,2010-05-06 22:48:00,1028.0,2564.0,$89.07,Swipe Transaction,75936.0,Chicago,IL,60622.0,5814.0,
8680596,2010-10-24 20:20:00,1405.0,5039.0,$0.08,Swipe Transaction,21537.0,Grand Forks,ND,58201.0,7542.0,
8150281,2010-06-18 16:59:00,52.0,4976.0,$111.45,Swipe Transaction,26810.0,Plattekill,NY,12568.0,5541.0,
8200056,2010-06-30 19:58:00,733.0,1048.0,$76.21,Swipe Transaction,25887.0,Woodway,TX,76712.0,5814.0,
8814568,2010-11-25 18:32:00,1411.0,4700.0,$58.70,Swipe Transaction,88646.0,Saint Charles,IL,60174.0,5812.0,
7539542,2010-01-17 12:39:00,1295.0,3318.0,$-56.00,Swipe Transaction,72351.0,Duluth,MN,55807.0,5541.0,
9282078,2011-03-16 13:39:00,442.0,2117.0,$-86.00,Swipe Transaction,59935.0,Toronto,Canada,,5499.0,
9693871,2011-06-20 16:38:00,319.0,248.0,$-57.00,Swipe Transaction,59935.0,Fresno,CA,93727.0,5499.0,
7907231,2010-04-19 20:58:00,257.0,104.0,$18.32,Swipe Transaction,53508.0,North Hollywood,CA,91605.0,5813.0,
9509650,2011-05-08 19:28:00,1559.0,5797.0,$-73.00,Swipe Transaction,61195.0,Acworth,GA,30101.0,5541.0,
8854937,2010-12-05 14:39:00,1246.0,5812.0,$100.73,Swipe Transaction,60569.0,Mobile,AL,36619.0,5300.0,
8412440,2010-08-21 10:29:00,1981.0,4151.0,$74.06,Swipe Transaction,68671.0,Fort Myers,FL,33916.0,5541.0,
8250680,2010-07-13 09:19:00,256.0,147.0,$24.98,Online Transaction,16798.0,ONLINE,,,4121.0,
8973931,2011-01-02 17:29:00,1094.0,138.0,$222.10,Swipe Transaction,86616.0,Traverse City,MI,49686.0,4814.0,
8492678,2010-09-09 14:05:00,1142.0,4674.0,$4.84,Swipe Transaction,20561.0,Dedham,MA,2026.0,5912.0,
8888537,2010-12-13 13:52:00,986.0,263.0,$98.88,Swipe Transaction,50783.0,Freeport,NY,11520.0,5411.0,
8973917,2011-01-02 17:26:00,96.0,3695.0,$93.80,Swipe Transaction,43293.0,Yorba Linda,CA,92887.0,5499.0,
9218676,2011-03-01 14:53:00,918.0,2175.0,$40.15,Swipe Transaction,34490.0,East Millsboro,PA,15433.0,5719.0,
7639016,2010-02-11 13:44:00,1451.0,5530.0,$6.66,Swipe Transaction,20134.0,Revere,MA,2151.0,5812.0,
7653750,2010-02-15 11:12:00,1511.0,5502.0,$10.75,Swipe Transaction,16339.0,Madison,WI,53716.0,5411.0,
